HoV,CAOLH_C66-C68,CAOLH_C68-C70,CAOLH_C70-C72,CAOLH_C72-C74,CAOLH_C74-C76,CAOLH_C76-C78,CAORH_C66-C68,CAORH_C68-C70,CAORH_C70-C72,CAORH_C72-C74,CAORH_C74-C76,CAORH_C76-C78,LAOLH_C66-C68,LAOLH_C68-C70,LAOLH_C70-C72,LAOLH_C72-C74,LAOLH_C74-C76,LAOLH_C76-C78,LAORH_C66-C68,LAORH_C68-C70,LAORH_C70-C72,LAORH_C72-C74,LAORH_C74-C76,LAORH_C76-C78,TZ6_Flow,CAOLH_SumFlow,CAORH_SumFlow,LAOLH_SumFlow,LAORH_SumFlow,MIXP,AMBP,AMBT,R600_HD,R610_HS1,R611_HS1,R612_HS1,R613_HS1,R620_HS1,R620_HS2,R620_HS3,R621_HS1,R621_HS2,R621_HS3,R630_HS1,R631_HS1,R632_HS1,R633_HS1,R634_HS1,R635_HS1,R636_HS1,R637_HS1,R638_HS1,R639_HS1,R640_HS1,R641_HS1
FDDN_ASD258,30.863353067738288,30.863353067738288,29.454109847268377,31.02264165547514,31.02264165547514,31.02264165547514,30.4403714102605,30.4403714102605,32.15530681372991,33.069274413187536,33.069274413187536,33.069274413187536,9.625939111072695,20.76788027867929,20.734214589392842,20.776297293547053,20.330233836222238,20.06091380792047,9.382537774914113,20.41574874736429,20.58408577842464,20.247413151726242,20.00332588934706,20.01174287497975,599.4329469565746,184.24874094917038,192.24387287381353,112.29547891683458,110.64485421675607,1800,101024.0,297.15,149,125,130,120,120,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD259,37.2515203705571,37.2515203705571,35.555851727921535,37.449516157920215,37.449516157920215,37.449516157920215,36.74004602512472,36.74004602512472,38.81276035989927,39.91511271377482,39.91511271377482,39.91511271377482,11.605154233055119,25.04831412126908,25.006006203832587,25.065236720632825,24.523702298689212,24.19370780753973,11.318631406380376,24.627597319669327,24.830692569603002,24.42450456173559,24.12832693185439,24.13678990484247,723.3542955733733,222.40744094279637,232.03819055147318,135.44212138501857,133.46654269408515,2600,101024.0,299.15,149,125,130,120,120,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD260,42.609557637799185,42.609557637799185,40.67425602435722,42.837617409839645,42.837617409839645,42.837617409839645,42.02585168437831,42.02585168437831,44.394412898898544,45.65814656461436,45.65814656461436,45.65814656461436,13.267542130760448,28.63059572237039,28.58840115480126,28.647472698694475,28.03990764437501,27.66018717245938,12.93176061201605,28.153141253695306,28.38944403718773,27.925278884360313,27.579269041000455,27.596146472732784,827.2359263154265,254.40622352947454,265.4205559614982,154.83410652346095,152.57504030099264,3400,100824.0,298.15,149,125,130,120,120,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD261,31.723170154885295,31.723170154885295,29.848266814793234,30.531664580706334,30.531664580706334,30.531664580706334,31.61681911374869,31.61681911374869,32.518945177160596,32.46838065899089,32.46838065899089,32.46838065899089,9.610289977555748,20.73808971520779,20.704390420184346,20.754938406829,20.30842965245681,20.030417513923755,9.366642185339066,20.385599849830776,20.56252872768174,20.225520030102075,19.97276537129816,19.981190742781905,600.6881288415046,184.88960086668283,193.15772538163066,112.14655568615744,110.49424690703373,1800,100924.0,297.15,149,125,130,120,120,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD262,37.879631073009215,37.879631073009215,35.64132316929723,36.456571273415214,36.456571273415214,36.456571273415214,37.74522658449741,37.74522658449741,38.82377148708481,38.76433575705862,38.76433575705862,38.76433575705862,11.465888953011811,24.748553870398254,24.70711609378415,24.75684298504697,24.22644644463671,23.903238989203693,11.176975068099866,24.328206972272312,24.53541117340367,24.129291428170628,23.830919412587352,23.847494441230765,717.033916894663,220.77029913556132,230.6072319272555,133.8080873360816,131.8482984957646,2600,101425.0,294.15,149,125,130,120,120,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD263,43.47831888367204,43.47831888367204,40.91001225539301,41.85098024880621,41.85098024880621,41.85098024880621,43.32996483654521,43.32996483654521,44.563355123099065,44.49752038357408,44.49752038357408,44.49752038357408,13.150694568664214,28.38458872788949,28.33465827950992,28.401232438644257,27.79374557555822,27.419273307294254,12.819561758037946,27.905429996024992,28.138466768603028,27.680716987709193,27.33948940880173,27.35613358330424,822.8594281161089,253.41959076915572,264.7158459469117,153.48419289756035,151.2397985024811,3400,100523.0,293.15,149,125,130,120,120,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD264,31.21757119265212,31.21757119265212,29.790775745421037,31.380098691241173,31.380098691241173,31.380098691241173,30.563285983584787,30.563285983584787,32.28342671891285,33.200830828424394,33.200830828424394,33.200830828424394,9.890718193616959,21.348676558173555,21.314996768943807,21.365515423942604,20.902429178635295,20.62457852964867,9.555284658533404,20.7957681971677,20.96418586390909,20.627352048214014,20.366309303425155,20.37473032828075,607.5092504282954,186.3662142044488,193.01249117135558,115.4469146529609,112.68363039953012,1800,100624.0,296.15,149,140,153,125,128,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD265,37.54638602244979,37.54638602244979,35.83673918787547,37.743781153101594,37.743781153101594,37.743781153101594,36.757518056618665,36.757518056618665,38.829365938315696,39.93320892919653,39.93320892919653,39.93320892919653,11.887761441642366,25.66012231892661,25.618099773936677,25.676930716197415,25.122245718525356,24.786075845798027,11.478314621144335,24.992647592263385,25.202794317247083,24.790907232990925,24.479894439641377,24.496704771417058,730.497382320953,224.16085469207982,232.1440288391426,138.75123581502646,135.44126297470416,2600,100323.0,295.15,149,140,153,125,128,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD266,42.858994092669775,42.858994092669775,40.90668988473454,43.089827301274305,43.089827301274305,43.089827301274305,41.95709469129446,41.95709469129446,44.330091058990256,45.583687332050125,45.583687332050125,45.583687332050125,13.566084791603531,29.272090284681546,29.22200631886207,29.28878518501787,28.66274186308965,28.270430137189887,13.102163864161456,28.51140166014104,28.745181958574868,28.277625351471585,27.926963019058807,27.943660212349858,833.6786370578287,255.89415997389702,264.99534243772956,158.28213858044455,154.50699606575762,3400,100523.0,294.15,149,140,153,125,128,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD267,31.986358274671186,31.986358274671186,30.093611391579632,30.781356746002142,30.781356746002142,30.781356746002142,31.638307329420286,31.638307329420286,32.53913758381813,32.48888876228517,32.48888876228517,32.48888876228517,9.843375356963994,21.245133838958754,21.211643931899967,21.26187777421572,20.801402226864592,20.525117973999407,9.509807792956025,20.69529073931975,20.862758515603925,20.527824467909344,20.268253976223498,20.284999361755805,606.7303026651134,186.41039817892843,193.28241852951422,114.88855110290243,112.14893485376834,1800,102226.0,299.15,149,140,153,125,128,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD268,38.433670353382084,38.433670353382084,36.15597287693333,36.99082880911151,36.99082880911151,36.99082880911151,38.01564532191711,38.01564532191711,39.10118545866558,39.03875744793447,39.03875744793447,39.03875744793447,11.820743406830925,25.51148932074597,25.469792169895335,25.528167569525944,24.977777254393935,24.644210159091195,11.414460515155803,24.849169104296983,25.057688584048297,24.64899092455599,24.34038641179511,24.348727960387503,728.8561518380583,223.99580001103206,232.24874844630324,137.9521798804833,134.65942350023968,2600,100423.0,293.15,149,140,153,125,128,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD269,43.982569118151986,43.982569118151986,41.37930276311495,42.332321259314675,42.332321259314675,42.332321259314675,43.50228475290392,43.50228475290392,44.74489121762797,44.67897938692687,44.67897938692687,44.67897938692687,13.514045869197036,29.179002576700128,29.12904972132363,29.195653798112684,28.571249030549197,28.179963955470548,13.059600337757287,28.4201810495658,28.653348499633275,28.187017493805772,27.83727420820689,27.853927673040836,833.9081178749425,256.3414047773629,265.7863988842164,157.7689649513532,154.01134926200987,3400,101825.0,297.15,149,140,153,125,128,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD270,30.40993813300219,30.40993813300219,29.02795657104529,30.567805653807955,30.567805653807955,30.567805653807955,29.993942402955156,29.993942402955156,31.684832687461217,32.58364115746337,32.58364115746337,32.58364115746337,9.6818828733001,20.896130357046463,20.863021176184457,20.912683974407035,20.465718668549783,20.184299454133047,9.648052722783946,20.993870521723096,21.167679026515245,20.820063598196054,20.563491584645263,20.571768400040312,597.74355312176,181.55124979847355,189.42364096576165,113.00373650362087,113.76492585390392,1800,102025.0,295.15,149,145,140,120,120,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD271,36.730326990010916,36.730326990010916,35.05582678440981,36.92638028778945,36.92638028778945,36.92638028778945,36.226590930954586,36.226590930954586,38.27238658001452,39.357934270844076,39.357934270844076,39.357934270844076,11.687645832380522,25.2272144547029,25.185546734554936,25.243880938640086,24.702210132005366,24.368878213713696,11.636393707159757,25.332792171608766,25.54943850475575,25.132809409341156,24.816175929744315,24.832839766681992,721.8108186775451,219.29562162779996,228.79937125445593,136.4153763059975,137.30044948929174,2600,102226.0,298.15,149,145,140,120,120,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD272,42.114956483534705,42.114956483534705,40.19977355618342,42.34038028313045,42.34038028313045,42.34038028313045,41.537384936831685,41.537384936831685,43.88124180792464,45.12602449155215,45.12602449155215,45.12602449155215,13.39307975854663,28.901246431805685,28.851155081517017,28.917943799917452,28.300153452665903,27.916128932080632,13.332732538530214,29.030616423636296,29.264347960455254,28.788544552452368,28.437955737953757,28.44630490412632,827.3651221025762,251.4508273726442,262.33408515624444,156.27970745653332,157.3005021171542,3400,100523.0,294.15,149,145,140,120,120,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD273,31.290830568531796,31.290830568531796,29.4429269066295,30.11640044410196,30.11640044410196,30.11640044410196,31.181867107857315,31.181867107857315,32.07515287438231,32.02524430488911,32.02524430488911,32.02524430488911,9.678153389162457,20.893340535155858,20.860130553189396,20.909944564181583,20.461618239043677,20.179342135306666,9.644218146778059,20.98307304786659,21.1574106996205,20.8170372255253,20.559684077077186,20.567986078222646,599.6003480718932,182.37378937599897,190.51462000476425,112.98252941603964,113.72940927509029,1800,101024.0,293.15,149,145,140,120,120,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD274,37.76005526162599,37.76005526162599,35.52375319220525,36.34143305781686,36.34143305781686,36.34143305781686,37.62896851138849,37.62896851138849,38.702053981838375,38.64210603852928,38.64210603852928,38.64210603852928,11.672141589725046,25.19774416885099,25.14770426705189,25.206086192761887,24.672310386022453,24.338705833938835,11.62083227827662,25.30337413940584,25.51186018487652,25.094890903635697,24.786336092354635,24.794676359084768,723.3011344050961,220.0681628889078,229.88630912020318,136.2346924383511,137.11196995763407,2600,100423.0,293.15,149,145,140,120,120,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD275,43.458508030788224,43.458508030788224,40.888588617871704,41.829203794393855,41.829203794393855,41.829203794393855,43.30843472086541,43.30843472086541,44.53564450634351,44.47419449212936,44.47419449212936,44.47419449212936,13.42445637521721,28.973772755190275,28.923249568210093,28.990614058790516,28.375915449587318,27.988580157914946,13.372032591566425,29.095902931716264,29.340066165143046,28.86016037563324,28.5065487692594,28.523386345688866,832.2429990310097,253.29321606262974,264.5750974244624,156.67658836491037,157.69809717900725,3400,101024.0,298.15,149,145,140,120,120,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD276,29.90312827028334,29.90312827028334,28.544282379797913,30.058972632092964,30.058972632092964,30.058972632092964,29.360193077929118,29.360193077929118,31.02317550507703,31.897937935283185,31.897937935283185,31.897937935283185,9.50763170855906,20.52004214540109,20.48699248412972,20.536566035714262,20.090404045092207,19.826012181344918,9.2768959013875,20.190772914923357,20.3560287722673,20.025518485186012,19.77763759353214,19.794161858655695,584.3534964096216,178.52745681664348,185.43737546678483,110.96764860024125,109.421015525952,1800,101525.0,293.15,149,118,122,110,110,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD277,36.28622502965616,36.28622502965616,34.63284594835642,36.477412259834516,36.477412259834516,36.477412259834516,35.62831198983397,35.62831198983397,37.638762865220535,38.70643886022149,38.70643886022149,38.70643886022149,11.531352176453803,24.886334269868712,24.844356746235906,24.903124705140762,24.36581957870375,24.03840222796697,11.246972271679134,24.485490700619735,24.69539233117269,24.29237968034453,23.990123340766566,23.99852013436409,708.9305043760419,216.6375327871723,225.0147034255529,134.56938970436988,132.70887845894674,2600,101825.0,299.15,149,118,122,110,110,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD278,41.16616788766562,41.16616788766562,39.29738553339464,41.38868752883882,41.38868752883882,41.38868752883882,40.42037218440675,40.42037218440675,42.69935997882157,43.91236321321767,43.91236321321767,43.91236321321767,13.072909587643114,28.215760372640556,28.166344327546124,28.23223262028322,27.63100429868188,27.252156603907768,12.753282008807737,27.76594598068953,27.99657954930722,27.53531607714562,27.19760742265111,27.21407996409903,804.1061966959332,245.79578389524238,255.2771939872881,152.57040781070268,150.46281100270025,3400,101925.0,294.15,149,118,122,110,110,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD279,30.99903030075989,30.99903030075989,29.160161751738006,29.83387828984381,29.83387828984381,29.83387828984381,30.750126164137974,30.750126164137974,31.62584311509366,31.57772340096261,31.57772340096261,31.57772340096261,9.580228497723928,20.675870078946765,20.642217253477806,20.69269555719806,20.24680231900791,19.969173446667963,9.34527804043017,20.340584064881348,20.517268198100457,20.180725689436706,19.928320638950378,19.936734360752165,590.5750210146203,180.65985722278924,187.85926564625743,111.80698715302245,110.24891099255123,1800,100724.0,296.15,149,118,122,110,110,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD280,37.268245267669485,37.268245267669485,35.060602659178535,35.868597909263656,35.868597909263656,35.868597909263656,36.96914653096411,36.96914653096411,38.023421247662625,37.965299147483684,37.965299147483684,37.965299147483684,11.507220452459077,24.84531602319536,24.794977147545048,24.85370778430347,24.325131826184794,23.99792241927385,11.231417911290256,24.44474569133298,24.646125452193438,24.24336838588438,23.941303789259397,23.958083956663142,709.8498195139356,217.20288692230847,225.8576117520419,134.3242756529616,132.46504518662357,2600,100523.0,295.15,149,118,122,110,110,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD281,42.40614358669804,42.40614358669804,39.89567458033775,40.81709947833883,40.81709947833883,40.81709947833883,42.064807119431414,42.064807119431414,43.25909852545122,43.20060751687861,43.20060751687861,43.20060751687861,13.085299489236435,28.243378680229153,28.201974557354553,28.268217159766216,27.655478047750567,27.28287059906134,12.7722218211158,27.791127570908795,28.02300134656963,27.56753598458289,27.22801126793065,27.244572383409245,807.5134844116155,247.15926018875032,256.9905353149499,152.73721853339825,150.626470374517,3400,101725.0,295.15,149,118,122,110,110,79,39,113,78,39,113,21,21,41,41,41,41,41,41,41,41,41,41
FDDN_ASD282,31.014590291597564,31.014590291597564,29.60239868241401,31.175398459722075,31.175398459722075,31.175398459722075,30.067657674367975,30.067657674367975,31.770231052621813,32.66412675679357,32.66412675679357,32.66412675679357,9.798095577360998,21.139078706559726,21.105742830916935,21.155745642947775,20.70572018733761,20.422374354956325,9.39977748391328,20.46756778631737,20.634271348320038,20.300865700510474,20.050813318150528,20.05914862747749,600.2949028812824,185.15777464477537,189.89792667173847,114.32675730007938,110.91244426468919,1800,101324.0,295.15,149,131,145,120,125,75,38,113,75,38,113,21,21,41,41,41,41,41,41,41,41,41,41
